"formula";"crop";"product";"reference.sum.risk.scores";"sum.risk.score";"amount.applied";"standard.dosage"
1,5;"Naturwiese/Mähweide intensiv";"30032 1";350;20;0,0075187969924812;2,5
1,5;"Wintergerste";"30032 1";350;20;2;2,5
1,5;"Wintergerste";"30032 1";350;20;2;2,5
1,5;"Wintergerste";"30032 1";350;20;2;2,5
1,5;"Wintertriticale";"30032 1";350;20;0,8;2,5
1,5;"Wintertriticale";"30032 1";350;20;0,8;2,5
1,5;"Winterweizen";"30032 1";350;20;2;2,5
1,5;"Winterweizen";"30032 1";350;20;0,8;2,5
1,5;"Winterweizen";"30032 1";350;20;0,8;2,5
1,5;"Winterweizen";"30032 1";350;20;2;2,5
1,5;"Winterweizen";"30032 1";350;20;2,27272727272727;2,5
1,5;"Winterweizen";"30032 1";350;20;2;2,5
1,5;"Winterweizen";"30032 1";350;20;1,71428571428571;2,5
1,5;"Winterweizen";"30032 1";350;20;0,804597701149425;2,5
1,5;"Winterweizen";"30032 1";350;20;0;2,5
1,5;"Winterweizen";"30032 1";350;20;0,8;2,5
1,5;"Winterweizen";"30032 1";350;20;0;2,5
1,5;"Winterweizen";"30032 1";350;20;2,27272727272727;2,5
1,5;"Brombeeren";"30034 2";350;0;0,3;1
1,5;"Spargel Grün-";"30035 2";350;180;5,0000002;8
1,5;"Spargel Grün-";"30035 2";350;180;5;8
1,5;"Futterrüben";"30037 1";350;240;0,5;2
1,5;"Futterrüben";"30037 1";350;240;0,48;2
1,5;"Futterrüben";"30037 1";350;240;2,14285714285714;2
1,5;"Futterrüben";"30037 1";350;240;1,17647058823529;2
1,5;"Futterrüben";"30037 1";350;240;0,483333333333333;2
1,5;"Speisekartoffeln";"30037 1";350;240;0,714285714285714;2
1,5;"Winterraps für Speiseöl";"30037 1";350;240;3;2
1,5;"Winterraps für Speiseöl";"30037 1";350;240;3;2
1,5;"Winterraps für Speiseöl";"30037 1";350;240;3;2
1,5;"Zuckerrüben";"30037 1";350;240;4;2
1,5;"Zuckerrüben";"30037 1";350;240;0,72992700729927;2
1,5;"Zuckerrüben";"30037 1";350;240;1,17924528301887;2
1,5;"Zuckerrüben";"30037 1";350;240;0,355871886120996;2
1,5;"Zuckerrüben";"30037 1";350;240;0,857142857142857;2
1,5;"Zuckerrüben";"30037 1";350;240;4;2
1,5;"Zwiebeln";"30037 1";350;240;1;2
1,5;"Winterweizen";"30038 1";350;70;2,42718446601942;3
1,5;"Winterweizen";"30038 1";350;70;2,5;3
1,5;"Winterweizen";"30038 1";350;70;2,5;3
1,5;"Winterweizen";"30038 1";350;70;2,75;3
1,5;"Winterweizen";"30038 1";350;70;2,77777777777778;3
1,5;"Winterweizen";"30038 1";350;70;1,57142857142857;3
1,5;"Winterweizen";"30038 1";350;70;1,46666666666667;3
1,5;"Winterweizen";"30038 1";350;70;2;3
1,5;"Winterweizen";"30038 1";350;70;1,5;3
1,5;"Winterweizen";"30038 1";350;70;2,78350515463918;3
1,5;"Winterweizen";"30038 1";350;70;2,5;3
1,5;"Wintergerste";"30039 1";350;70;2;3
1,5;"Wintergerste";"30039 1";350;70;2;3
1,5;"Winterweizen";"30039 1";350;70;1,675;3
1,5;"Winterweizen";"30039 1";350;70;1,46726862302483;3
1,5;"Sommergerste";"30639 2";350;130;0,454545454545455;0,5
1,5;"Saatkartoffeln";"30639 2";350;130;2,08;2,5
1,5;"Saatkartoffeln";"30639 2";350;130;2;2,5
1,5;"Saatkartoffeln";"30639 2";350;130;2,5;2,5
1,5;"Industriekartoffeln";"30639 2";350;130;2,5;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,02238805970149;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,02631578947368;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,5;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,025;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,02;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,02238805970149;2,5
1,5;"Speisekartoffeln";"30639 2";350;130;2,02347417840376;2,5
1,5;"Spargel Grün-";"30639 2";350;130;2,5;2,5
1,5;"Wintergerste";"30639 2";350;130;0,499999981730769;0,5
1;"Naturwiese/Mähweide intensiv";"30041 2";350;25;300;10
1;"Kunstwiese/Mähweide intensiv";"30041 2";350;25;377,358490566038;10
1;"Naturwiese/Mähweide intensiv";"30041 2";350;25;258,064516129032;10
1,5;"Körnermais";"30640 1";350;130;1,09999999545455;2,25
1,5;"Silomais";"30640 1";350;130;1,50000002103321;2,25
1,5;"Silomais";"30640 1";350;130;0,96;2,25
1,5;"Silomais";"30640 1";350;130;2;2,25
1,5;"Silomais";"30640 1";350;130;1,66666666666667;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,33333333333333;2,25
1,5;"Silomais";"30640 1";350;130;2;2,25
1,5;"Saatmais";"30640 1";350;130;1,3;2,25
1,5;"Silomais";"30640 1";350;130;0,9;2,25
1,5;"Körnermais";"30640 1";350;130;1,1;2,25
1,5;"Silomais";"30640 1";350;130;1,91304347826087;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Körnermais";"30640 1";350;130;2;2,25
1,5;"Körnermais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,49999997428571;2,25
1,5;"Feuchtkörnermais";"30640 1";350;130;2;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Körnermais";"30640 1";350;130;1,49732620320856;2,25
1,5;"Körnermais";"30640 1";350;130;1,1;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Körnermais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,50000006;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Körnermais";"30640 1";350;130;1,09999997831325;2,25
1,5;"Silomais";"30640 1";350;130;0,960985626283367;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,5000000443299;2,25
1,5;"Silomais";"30640 1";350;130;0,957894736842105;2,25
1,5;"Silomais";"30640 1";350;130;0,96195652173913;2,25
1,5;"Saatmais";"30640 1";350;130;1,2;2,25
1,5;"Körnermais";"30640 1";350;130;1,54545454545455;2,25
1,5;"Körnermais";"30640 1";350;130;1,5;2,25
1,5;"Körnermais";"30640 1";350;130;1,1;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Silomais";"30640 1";350;130;1,51162790697674;2,25
1,5;"Silomais";"30640 1";350;130;1,45631067961165;2,25
1,5;"Körnermais";"30640 1";350;130;1,42857142857143;2,25
1,5;"Silomais";"30640 1";350;130;1,5;2,25
1,5;"Körnermais";"30640 1";350;130;2;2,25
1,5;"Lieschkolbenschrot";"30640 1";350;130;1,33333333333333;2,25
1,5;"Kunstwiese/Mähweide intensiv";"31606 1";350;20;1;8
1,5;"Naturwiese extensiv";"30044 1";350;20;0,8;8
1,5;"Naturwiese extensiv";"30044 1";350;20;0,5;8
1,5;"Naturwiese extensiv";"30044 1";350;20;0,490566037735849;8
1,5;"Naturwiese extensiv";"30044 1";350;20;2,5;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;20;0;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;20;0;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;20;2,94117647058824;8
1,5;"Naturwiese extensiv";"30765 1";350;20;0,2;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;3,84615384615385;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Dauerweide intensiv";"30765 1";350;20;0,625;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30765 1";350;20;0,1;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;4,20535714285714;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;4,19626168224299;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;3,33;8
1,5;"Naturwiese wenig intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;3,99999981857143;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;3,11203319502075;8
1,5;"Dauerweide intensiv";"30765 1";350;20;0,714285714285714;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Dauerweide mittelintensiv";"30765 1";350;20;4;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;3,96825396825397;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;2,63157894736842;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;4;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;20;0,1;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;4;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;20;4;8
1,5;"Dauerweide wenig intensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30765 1";350;20;0,1;8
1,5;"Naturwiese extensiv";"30045 1";350;20;0,0888888888888889;8
1,5;"Naturwiese extensiv";"30045 1";350;20;0,105263157894737;8
1,5;"Naturwiese extensiv";"30045 1";350;20;0,0909090909090909;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,7;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;0,368421052631579;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,333333333333333;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,416666666666667;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,116040955631399;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;20;0,680272108843537;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,311594202898551;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,12;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;20;1,6;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;1,03225806451613;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;4;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,714285714285714;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;5;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;1,04;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,159045725646123;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,338582677165354;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;20;0,408163265306122;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,355555555555556;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;5;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;1;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;4;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;1,04;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,347826086956522;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;5;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,118279569892473;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;20;0,291666666666667;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;2,5;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0,666666666666667;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;20;0;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;0,571428571428571;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;1;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;20;0,8;8
1,5;"Dauerweide mittelintensiv";"30045 1";350;20;0,35;8
1,5;"Kunstwiese/Mähweide mittelintensiv";"30045 1";350;20;0;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;20;1,33333333333333;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;20;0;8
1,5;"Winterweizen";"30046 2";350;0;1000;300
1,5;"Winterweizen";"30046 2";350;0;803,571428571429;300
1,5;"Winterweizen";"30046 2";350;0;992,307692307692;300
1,5;"Winterweizen";"30046 2";350;0;993,75;300
1,5;"Winterweizen";"30046 2";350;0;1006,2893081761;300
1,5;"Silomais";"30954 1";350;130;1,5;2
1,5;"Silomais";"30954 1";350;130;1,5;2
1,5;"Silomais";"30954 1";350;130;1,5;2
1,5;"Silomais";"30954 1";350;130;1,5;2
1,5;"Körnermais";"32248 2";350;130;1,26582278481013;2
1,5;"Silomais";"30050 1";350;130;2,86666666666667;2
1,5;"Silomais";"30050 1";350;130;1,66666666666667;2
1,5;"Silomais";"30050 1";350;130;2,85833333333333;2
1,5;"Silomais";"30050 1";350;130;1,4047619047619;2
1,5;"Silomais";"30050 1";350;130;2,94117647058824;2
1,5;"Silomais";"30050 1";350;130;1,6;2
1,5;"Silomais";"30050 1";350;130;1,5;2
1,5;"Silomais";"30050 1";350;130;1,5;2
1,5;"Silomais";"30050 1";350;130;1,5;2
1,5;"Körnermais";"30050 1";350;130;1,53846153846154;2
1,5;"Silomais";"30050 1";350;130;1,5;2
1,5;"Silomais";"30050 1";350;130;1,40909090909091;2
1,5;"Silomais";"30050 1";350;130;2,85;2
1,5;"Körnermais";"30048 1";350;130;1,00000002181818;2
1,5;"Körnermais";"30048 1";350;130;0,999999979518072;2
1,5;"Silomais";"30048 1";350;130;0,559782608695652;2
1,5;"Körnermais";"30048 1";350;130;0,999999995454545;2
1,5;"Silomais";"30048 1";350;130;1,6;2
1,5;"Silomais";"30048 1";350;130;0,557894736842105;2
1,5;"Silomais";"30048 1";350;130;0,560574948665298;2
1,5;"Körnermais";"30048 1";350;130;1;2
1,5;"Silomais";"30048 1";350;130;2,25555555555556;2
1,5;"Silomais";"30048 1";350;130;2,0979020979021;2
1,5;"Silomais";"30048 1";350;130;0,56;2
1,5;"Silomais";"30048 1";350;130;1,6875;2
1,5;"Körnermais";"30048 1";350;130;1,5;2
1,5;"Körnermais";"30048 1";350;130;1;2
1,5;"Silomais";"30048 1";350;130;1,59701492537313;2
1,5;"Silomais";"30048 1";350;130;2;2
1,5;"Körnermais";"30048 1";350;130;1;2
1,5;"Silomais";"30048 1";350;130;1,6;2
1,5;"Silomais";"30048 1";350;130;1,6962962962963;2
1,5;"Silomais";"30048 1";350;130;1,6;2
1,5;"Silomais";"30049 2";350;130;0,315789473684211;1
1,5;"Silomais";"30049 2";350;130;0,8;1
1,5;"Körnermais";"30049 2";350;130;0,798076923076923;1
1,5;"Silomais";"30049 2";350;130;0,75;1
1,5;"Silomais";"30049 2";350;130;1;1
1,5;"Körnermais";"30049 2";350;130;0,8;1
1,5;"Silomais";"30049 2";350;130;0,8;1
1,5;"Silomais";"30049 2";350;130;1;1
1,5;"Silomais";"30049 2";350;130;1;1
1,5;"Silomais";"30049 2";350;130;0,8;1
1,5;"Silomais";"31092 1";350;130;1,6;2
1,5;"Silomais";"31092 1";350;130;1;2
1,5;"Silomais";"31092 1";350;130;1,38888888888889;2
1,5;"Kabis, Einschneide-";"30053 1";350;0;0,444444444444444;0,8
1,5;"Saatkartoffeln";"30053 1";350;0;0,0462962962962963;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,0571428571428571;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,10625;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,0857142857142857;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0875;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,12;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0675675675675676;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0666666666666667;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,04;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0476190476190476;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0526315789473684;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0666666666666667;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0625;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0945945945945946;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,128;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0405405405405405;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,102325581395349;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0465116279069768;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0909090909090909;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,108108108108108;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0303030303030303;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,131578947368421;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,08;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0476190476190476;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,027027027027027;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0405405405405405;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0666666666666667;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0405405405405405;0,05
1,5;"Winterraps für Speiseöl";"30053 1";350;0;0,2;0,2
1,5;"Winterraps für Speiseöl";"30053 1";350;0;0,2;0,2
1,5;"Winterraps für Speiseöl";"30053 1";350;0;0,199999992692308;0,2
1,5;"Winterraps für Speiseöl";"30053 1";350;0;0,2;0,2
1,5;"Winterraps für Speiseöl";"30053 1";350;0;0,200000004545455;0,2
1,5;"Winterweizen";"30636 1";350;25;0,605;0,6
1,5;"Winterweizen";"30636 1";350;25;0,60625;0,6
1,5;"Winterweizen";"30636 1";350;25;0,604166666666667;0,6
1,5;"Winterweizen";"30636 1";350;25;0,603864734299517;0,6
1,5;"Winterweizen";"30636 1";350;25;0,605128205128205;0,6
1;"Kernobst, hoher Ertrag";"30058 1";350;120;1;0,64
1;"Hochstammobst";"30058 1";350;120;1;0,64
1;"Hochstammobst";"30058 1";350;120;1;0,64
1;"Hochstammobst";"30058 1";350;120;1;0,64
1;"Erbsen";"30058 1";350;120;0,399999988888889;0,4
1,5;"Dinkel (Winterkorn)";"30059 1";350;329,999999999999;3,07692307692308;3,5
1,5;"Dinkel (Winterkorn)";"30059 1";350;329,999999999999;3;3,5
1,5;"Dinkel (Winterkorn)";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;1,53787878787879;3,5
1,5;"Wintergerste";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterroggen (Populationssorten)";"30059 1";350;329,999999999999;2,77777777777778;3,5
1,5;"Wintertriticale";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Wintertriticale";"30059 1";350;329,999999999999;2,50526315789474;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,4954128440367;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;1,34615384615385;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,81666666666667;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,8;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,50434782608696;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;0;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,49760765550239;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,82;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,04666666666667;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,06;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;1,50344827586207;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,06;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;0,909090909090909;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;0;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,07692307692308;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;0;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;3,05208333333333;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,49425287356322;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,81176470588235;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;0;3,5
1,5;"Winterweizen";"30059 1";350;329,999999999999;2,80373831775701;3,5
1,5;"Kabis, Einschneide-";"31242 2";350;70;1,11111111111111;1,6
1,5;"Wintergerste";"30062 1";350;140;4;5
1,5;"Wintergerste";"30062 1";350;140;4;5
1,5;"Wintergerste";"30062 1";350;140;2,35294117647059;5
1,5;"Wintergerste";"30062 1";350;140;4,39864864864865;5
1,5;"Wintergerste";"30062 1";350;140;5,5;5
1,5;"Wintergerste";"30062 1";350;140;4;5
1,5;"Wintergerste";"30062 1";350;140;4,5;5
1,5;"Wintergerste";"30062 1";350;140;3,63;5
1,5;"Wintergerste";"30062 1";350;140;3,99999995;5
1,5;"Wintergerste";"30062 1";350;140;4,32173913043478;5
1,5;"Wintergerste";"30062 1";350;140;4,5;5
1,5;"Wintergerste";"30062 1";350;140;4,5;5
1,5;"Wintergerste";"30062 1";350;140;3,99999989388889;5
1,5;"Wintergerste";"30062 1";350;140;5;5
1,5;"Wintergerste";"30062 1";350;140;4,31666666666667;5
1,5;"Wintergerste";"30062 1";350;140;4,32407407407407;5
1,5;"Wintertriticale";"30062 1";350;140;3,8;5
1,5;"Wintertriticale";"30062 1";350;140;5;5
1,5;"Wintertriticale";"30062 1";350;140;5;5
1,5;"Winterweizen";"30062 1";350;140;3,5;5
1,5;"Winterweizen";"30062 1";350;140;5;5
1,5;"Winterweizen";"30062 1";350;140;3,56034482758621;5
1,5;"Winterweizen";"30062 1";350;140;4,32142857142857;5
1,5;"Winterweizen";"30062 1";350;140;5;5
1,5;"Winterweizen";"30062 1";350;140;4;5
1,5;"Winterweizen";"30062 1";350;140;4,3203125;5
1,5;"Winterweizen";"30062 1";350;140;3,50588235294118;5
1,5;"Saatkartoffeln";"30063 1";350;0;3;5
1,5;"Saatkartoffeln";"30063 1";350;0;3;5
1,5;"Saatkartoffeln";"30063 1";350;0;1,84210526315789;5
1,5;"Saatkartoffeln";"30063 1";350;0;4;5
1,5;"Speisekartoffeln";"30063 1";350;0;5;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,51492537313433;5
1,5;"Speisekartoffeln";"30063 1";350;0;5;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,52941176470588;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,52;5
1,5;"Speisekartoffeln";"30063 1";350;0;2,12765957446809;5
1,5;"Speisekartoffeln";"30063 1";350;0;2,12765957446809;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,51492537313433;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,51643192488263;5
1,5;"Speisekartoffeln";"30063 1";350;0;5;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,52;5
1,5;"Speisekartoffeln";"30063 1";350;0;1,51578947368421;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;1,25000004953704;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;4,99999984057971;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;4;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;5,0000002;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;0;4;5
1,5;"Silomais";"30064 1";350;10;0,4;0,75
1,5;"Silomais";"30064 1";350;10;0,5;0,75
1,5;"Körnermais";"30064 1";350;10;0,509090909090909;0,75
1,5;"Körnermais";"30064 1";350;10;0,399999992857143;0,75
1,5;"Silomais";"30064 1";350;10;0,5;0,75
1,5;"Silomais";"30064 1";350;10;0,943396226415094;0,75
1,5;"Silomais";"30064 1";350;10;0,3;0,75
1,5;"Silomais";"30064 1";350;10;0,4;0,75
